user_id,Action,Adventure,Animation & Modeling,Audio Production,Casual,Design & Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
figoleu,,1.93,,,1.93,,,,1.93,1.93,,,,1.93,,,,,,
fil96,1822.46,17.78,,,,,,,,,,,,,,,,,,
filthyrehab,523.44,26.22,,,26.22,,,,,26.22,,58.17,,,,,,,,
finding_dad,135.53,132.18,,,,,,,,,,,,,,,,,,
finnept,14.13,,,,,,,,,14.13,,,,,,,,,,
finnisabumhead,33.8,,,,,,,,,5.45,,5.45,,,,,5.45,,,
finnix17,,,,,,,,,,226.3,,,,226.3,,,,,,
finnzag1,,,,,,,,,,6.07,,6.07,,6.07,,,6.07,,,
fintanboy,40.98,40.98,,,,,,,11.58,,,,,,,,,,,
fire020,155.03,,,,,,,,,,,,,,,,,,,
fireawesome,45.47,45.47,,,,,45.47,,,45.47,45.47,45.47,,,,,,,,
fireballdude56,6.3100000000000005,1.98,,,,,,,4.33,,,,,,,,,,,
firestarter2001,122.18,7.45,,,,,7.45,,114.73,122.18,114.73,114.73,,122.18,,,,,,
firin_meh_iazor,11.52,,,,,,11.52,,,11.52,11.52,,,,,,,,,
firionroseii,,43.42,,,43.42,,,,43.42,,43.42,43.42,,,,,,,,
firmanfaryd,11.07,11.07,,,,,,,,,,,,,,,,,,
firnin_hanks,131.1,131.1,,,,,,,,,,,,,,,,,,
firstshop,194.05,,,,,,,,,,,,,,,,,,,
fiscure1,144.26,141.73,,,59.83,,,,,142.07999999999998,,139.55,,2.53,,,,,,
fitemedickhead,17.13,,,,,,,,17.13,17.13,,,,,,,17.13,,,
fitemeirlfget,15.6,13.93,,,,,,,,1.77,,,,13.93,,,40.99,,,
fitzbrahh,19.13,2.08,,,,,,,,2.08,,,,,,,,,,
fivetwothreesevenfive,1.98,1.98,,,,,,,,1.98,,1.98,,,,,,,,
fivewordsinfuckingneon,426.88,,,,,,,,,,,,,,,,,,,
fixated84,29.75,29.75,,,,,,,,,,29.75,,,,,,,,
fjlightning,1854.25,,,,,,,,,,,,,1854.25,,,1854.25,,,
fktm0903,62.2,,,,,,,,,,,,,,,,,,,
flagninja,,7.92,,,7.92,,,,,7.92,,7.92,,,,,7.92,,,
flame1312,341.2,329.92,,,329.92,,,,341.2,341.2,11.28,11.28,,11.28,,,,,,
flamelight,2.33,44.1,,,,,,,,67.13,,,,44.1,,,,,,
flamerang,564.3,,,,,,,,,,,,,,,,,,,
flamingdrag00n,12.18,12.18,,,,,,,,,,,,,,,,,,
flatwhite,364.83,45.78,,,14.11,,,,,14.11,,42.93,,9.23,,,9.23,,,
flazep,1177.63,,,,,,,,,,,,,,,,,,,
fldwest,31.98,19.55,,,,,19.55,,,67.93,19.55,19.55,,35.95,,,12.43,,,
flechertel,1.93,,,,,,,,,,,1.93,,,,,,,,
fleshwounda,,,,,,,,,,,,154.07,,,,,,,,
flightdrive,160.13,160.13,,,,,,,,160.13,,160.13,,,,,,,,
flippy12343,278.6,,,,,,,,,,,,,,,,,,,
flix141,208.87,,,,,,208.87,,,208.87,208.87,,,,,,,,,
fluttershy_by_punipaws-d5szfuc,50.53,19.38,,,,,19.38,,,19.38,,,,19.38,,,,,,
fluxxenik,53.79,0.23,,,,,,,52.010000000000005,8.040000000000001,0.0,,,,,,,,,
flyinghigherthanakite,2.35,,,,,,,,,2.35,,,,,,,,,,
flyjac114,,4.2,,,,,,,,4.2,,,,,,,,,,
flynn272,,9.42,,,9.42,,,,,9.42,,,,,,,,,,
flynnnz,11.3,,,,,,,,,,,,,,,,,,,
fobbsy,12.8,12.8,,,,,,,,,,,,,,,,,,
foe99FTW,,0.2,,,,,,,0.2,535.43,,0.2,,535.23,,,1.85,,,
folkfrightsa,,4.63,,,4.63,,,,,,,,,4.63,,,,,,
foolsfoolsfools,0.98,3.72,,,,,,,,4.7,,,,0.98,,,31.17,,,
foreverkewl,12.35,22.9,,,22.9,,,,12.35,2.58,9.77,,,,,,22.9,,,
forganmreeman,,,,,,,,,,124.32,,,,124.32,,,,,,
forsakengremory,14.18,14.18,,,,,,,14.18,14.18,14.18,14.18,,,,,,,,
fortas9806,69.55,,,,,,,,,,,,,,,,,,,
fortheloveofpotatoes,12.35,,,,,,,,,,,12.35,,,,,,,,
forumjoe,,,,,9.98,,,,,9.98,,,,,,,,,,
foundationrepair,248.32,248.32,,,,,248.32,,,248.32,248.32,248.32,,,,,,,,
foxer007,435.57,52.199999999999996,,,52.199999999999996,,,,49.62,360.2,,,13.4,308.0,,,,,,
foxlets,155.23000000000002,173.79000000000002,,,4.37,,,,,159.60000000000002,,154.67000000000002,,19.89,,,,,,
foxmuldz,1.63,,,,,,,,,,,,,,,,,,,
fpstheroamer,140.33,120.53,,,120.53,,,,137.38,139.15,15.67,15.67,,15.67,,,,,,
fracler,807.47,,,,,,,,,,,,,,,,,,,
framesm8,21.62,,,,,,,,,,,,,,,,,,,
frank_1999,24.47,51.849999999999994,,,24.47,,,,,51.849999999999994,,27.38,,,,,24.47,,,
frankiesayschillax,71.74000000000001,71.74000000000001,,,,,,,,4.12,,,,,,,,,,
franklinhi,76.58000000000001,24.78,,,,,5.88,,18.35,72.26,,11.88,,14.13,,,54.03,,,
frannleman,302.12,,,,,,,,130.32,130.32,130.32,,,,,,,6.52,,
franny360,14.08,,,,,,,,,,,,,,,,,,,
fraybae,45.45,4.82,,,2.4299999999999997,,,,2.3,43.06,,15.280000000000001,24.7,24.83,,24.7,,,,
freakman248,451.7,,,,,,,,,,,,,,,,,,,
freded123,17.73,10.77,,,,,,,,,,,,,,,,,,
fredericktb,,,,,,,,,,258.38,,,,258.38,,,,,,
freedomHR,2.56,1.83,,,,,,,,,0.73,,,0.73,,,,,,
freedomee,485.78,20.95,,,,,,,,,,,,464.83,,,493.33,,,
freehats,132.65,,,,,,,,,1321.83,,,,1321.83,,,,,,
freeman259,991.27,6.3,,,,,6.3,,,6.3,,,,,,,,,,
freerunners,,,,,,,,,,0.83,,,,0.83,,,,,,
freshafcakes,,,,,,,,,,,,,1.2,21.6,,,21.6,,,
freshcake,423.07000000000005,331.67,,,,,423.07000000000005,,,423.07000000000005,423.07000000000005,331.67,,,,,,,,
freshfishss,1.27,,,,,,,,1.27,,,,,,,,,,,
frghergtdegftr,211.89999999999998,48.62,,,,,,,48.699999999999996,48.62,48.699999999999996,48.62,,,,,,,,
friarfuck,47.379999999999995,16.25,,,7.33,,,,,26.0,,16.25,21.38,17.08,,,,,,
friendlyBlackm,292.86,289.43,,,,,189.27,,221.51,291.98,220.63,288.55,189.27,193.58,,0.88,,,,
frikcha,40.839999999999996,27.52,,,39.739999999999995,,,,0.62,46.11,,32.07,12.85,0.57,,12.85,,,,
frikinik,224.1,,,,,,,,,10.13,,396.95,,,,,,,,
frisasky,39.52,,,,,,,,,,,,,,,,,,,
frodomybaggins,81.63,,,,18.08,,,,,385.93,,31.2,,385.93,,,18.08,,,
frogmcvape,,47.37,,,,,,,,,,,,,,,,,,
froijaye,104.66,104.66,,,29.63,,,,29.63,104.66,,75.03,,,,,,,,
from808,1371.27,,,,,,,,,,,,,,,,,,,
frost27820,274.01,235.23,,,,,,,,258.33,235.23,235.23,,23.1,,,,,,
frozout,3014.32,616.23,,,,,564.1,,,786.1500000000001,564.1,651.22,,,,,34.0,,,
fruitpunchiiz,215.76,36.87,,,6.98,,,,,8.32,,184.45,,,,,,,,
fruity8,711.83,,,,,,,,711.83,711.83,711.83,,,,,,,,,
fruity_ninja,241.58,5.83,,,5.83,,,,,5.83,,5.83,,,,,,,,
fsfs546hd,3.23,,,,,,,,,3.23,,,,,,,,,,
fsociety_00,285.03999999999996,38.47,,,12.47,,26.0,,12.47,38.47,26.0,272.57,,,,,,,,
fuccboihectic,846.96,30.909999999999997,,,26.68,,16.38,,,75.16,,,,54.03,,,26.68,,,
fuckenkevin,204.97,,,,,,,,,,,,,,,,,,,
fucking_hacker,15.65,15.65,,,,,,,,,,,,,,,15.65,,,
fuckingcocksuka,51.08,6.48,,,,,,,,7.130000000000001,,,,6.48,,0.65,,,,
fuckingdinasaww,1187.37,,,,,,,,,402.07,,,,393.32,,,8.75,,,
fuckitm8,709.9,499.73,6.05,,,6.05,499.73,,,709.9,499.73,499.73,,,,,210.17,,6.05,
fuckoffandstopsharingmyprofile,29.32,17.87,,,5.52,,,,,23.39,,,,,,,,,,
fuckthefrench,,,,,,,,,,0.22,,,,,,0.22,,,,
fui312,42.9,,,,,,,,7.58,35.32,7.58,,,,,,7.58,,,
fukhole,51.73,,,,,,,,,,,51.73,,,,,,,,
fukum008,355.18,355.18,,,11.63,,323.63,,11.63,1058.48,323.63,323.63,,723.22,,,,,,
fulldroid,231.69,231.69,,,16.27,,215.42,,16.27,231.69,215.42,215.42,,,,,,,,
fummywumkins,92.78,81.3,,,84.55,,11.48,,,97.42999999999999,11.48,81.3,,3.25,,,,,,
fung_bb,1504.0,,,,,,,,,,,,,,,,,,,
funkie8,68.44,29.62,,,29.62,,,,38.82,68.44,38.82,68.44,,,,,,,,
funky4tacos,39.05,34.08,,,34.769999999999996,,,,40.019999999999996,309.47,33.8,33.8,,309.19000000000005,,,,,,
funkymeme,5.68,,,,,,,,,247.01999999999998,,,,247.01999999999998,,,52.3,,,
funkyotc,27.63,27.63,,,,,,,,,,,,,,,,,,
funkyseefunkydo,50.79,15.22,,,,,,,,3.32,,15.22,,,,,,,,
funnysuntadm,387.13,,,,,,,,3.73,56.8,33.4,10.52,,90.19999999999999,,,,,,
furryfoxes,42.82,,,,,,,,,234.23,,,,234.23,,,234.23,,,
furtsan,18.25,,,,,,,,,,,,,,,,,,,
fusefinal,26.62,26.62,,,,,,,,,,,,,,,,,,
fusion12,672.93,,,,,,,,3.83,,3.83,,,,,,,,,
fussyfusfis,14.67,,,,,,,,,14.67,,,,,,,,,,
fuzguts,35.52,1.37,,,,,,,35.52,1.37,35.52,,,,,,,,,
fuzzi99,,,,,,,,,,0.38,,0.38,,,,,0.38,,,
fuzznuzzed,7.57,,,,,,,,,,,,,,,,,,,
fwal,,,,,,,,,,100.22,,,,100.22,,,,,,
fyredefyre,,,,,,,,,,,,,,416.88,,,416.88,,,
fyrerez,36.58,,,,,,,,,36.58,,,,,,,36.58,,,
g0dkiller,13.2,5.25,,,,,,,,7.95,,7.95,,,,,,,,
g0dpanther,15.73,42.45,,,,,,,,,,,,,,,,,,
gRimski,0.0,3.6,,,,,,,,3.6,,,,,,,,,,
gabbler123,143.45000000000002,,,,5.15,,,,,51.03,,,,,,,,,,
gabennnnnnnnnn,6.62,,,,,,,,,6.62,,,,,,,6.62,,,
gabethedoggod,693.03,37.85,,,21.75,,16.1,,21.75,37.85,16.1,16.1,,,,,,,,
gabflo,,,,,3.45,,,,,3.45,,,,,,,3.45,,,
gabowockeez,155.2,,,,,,,,,,,,,,,,,,,
gabriel12br,72.53,,,,,,,,72.53,72.53,72.53,72.53,,72.53,,,,,,
gabrielpadovani11,160.65,120.03,,,,,120.03,,,137.85,120.03,120.03,,11.95,,,,,,
gabrielschmid,,,,,0.17,,,,0.17,0.17,,,,,,,,,,
gabryus,,,,,2.72,,,,,,,,,,,,,,,
gaiyamato,1952.4499999999998,,,,,,,,,,,1928.98,,,,,1755.6699999999998,,,
gakonami-uram,,1.35,,,1.35,,,,,1.35,,,,,,,,,,
galahz,958.95,,,,,,,,,,,,,,,,,,,
galaxyidoltetora,1391.85,,,,,,,,,,,,,,,,,,,
galaxymaster1,47.15,,,,,,,,343.58,47.15,296.43,296.43,,,,,,,,
galoot,379.72,,,,,,,,,38.3,341.42,,,341.42,,,,,,
gamanoel,346.9,,,,,,,,,,,,,,,,,,,
gamerbegamin,,,,,,,,,,,,,,,,,22.03,,,
gamerbro222,53.58,33.9,,,33.9,,,,53.58,19.68,33.9,33.9,,33.9,,,,,,
gamerdude7892,93.07,,,,,,,,,,,93.07,,,,,,,,
gamerexq,26.15,23.02,,,,,,,,,,9.95,,,,,,,,
gamerjay1234,0.68,,,,,,,,,0.68,,,,,,,,,,
gamername13,1616.78,1616.78,,,,,1616.78,,,1648.48,1616.78,1616.78,,31.7,,,,,,
gamerxxx21,5.48,2.3,,,2.3,,,,5.48,5.48,,,,,,,,,,
gamesdead,87.53,,,,,,,,,,,,,,,,,,,
gamesgamer,,,,,,,,,,949.25,,,,949.25,,,,,,
gamesownedbyme,26.88,6.7,,,,,,,,,,,,,,,,,,
gametsf,,,,,,,,,,1838.53,,,,1838.53,,,,,,
gamingftw123,485.45000000000005,406.47,,,,,,,,442.37,,406.47,,,,,,,,
gamingintothefuture,293.95,,,,,,,,64.17,,,,,,,,,,,
gamingislife,132.72,132.72,,,,,,,,111.0,,111.0,,,,,,,,
gamingninjer,21.77,,,,,,,,0.93,0.93,0.93,22.7,,,,,,,,
gamingtonemsi,27.3,,,,,,,,,,,,,,,,,,,
gangaslaya4dayz,255.77,255.77,,,,,255.77,,,255.77,255.77,255.77,,,,,,,,
garik321,43.68,43.68,,,,,,,,,,,,,,,,,,
gary1q2,203.69,151.35,,,0.82,,,,,106.27,,100.57,,,,,,,,
garyyy__,168.97,,,,,,,,,,,168.97,,,,,,,,
gatorgolfing,1430.6,127.63,,,,,16.1,,,34.67,16.1,33.47,,1.2,,,,,,
gavvv,17.88,,,,,,,,,,,,,,,,,,,
gay_llama,53.05,53.05,,,1.7,,,,,,,,,,,1.7,,,,
gayanimeguy,22.22,,,,,,,,22.45,,22.45,,,123.05,,22.45,100.6,,,
gbl_scarface,141.57,,,,,,,,,,,,,,,,,,,
gbusjesus,116.6,15.2,,,,,,,,,,15.2,,,,,,,,
gdy3120,2.2,,,,,,,,,,,,,,,,,,,
gearlan,131.0,131.0,,,42.7,,,,42.7,131.0,,88.3,,88.3,,,,,,
gearskutlu,39.7,,,,,,,,,,,,,,,,,,,
geassguy,29.48,29.48,,,,,29.48,,,29.48,,,,29.48,,,,,,
gedehamsen08,811.18,811.18,,,811.18,,,,811.18,330.13,811.18,811.18,,330.13,,,,,,
geekmannerd,136.68,119.94999999999999,,,,,,,,16.73,,16.73,,,,,,,,
gefiltefishegg,591.77,,,,,,,,,,,,,,,,,,,
gempal,10.75,3.53,,,,,,,,3.53,,15.2,,,,,4.45,,,
general_hook,307.7,282.27,,,282.27,,,,25.43,307.7,25.43,25.43,,25.43,,,,,,
generalale,102.28,102.28,,,,,,,,,,,,,,,,,,
generalbutface,61.78,,,,,,,,,61.78,,,,,,,,,,
generalstubbs,,,,,,,,,,,,,,78.08,,,78.08,,,
genextidal,4.77,4.77,,,,,,,,,,,,,,,,,,
georgebrah,266.85,,,,,,,,,,,,,,,,,,,
geoskio,,,,,,,,,,2725.15,,,,2725.15,,,,,,
gepaoisanaimbot,171.77,,,,,,,,,171.77,,,,,,,171.77,,,
geraldtan35,649.03,,,,,,,,,10.73,,,,10.73,,,,,,
geroucien,273.67,12.82,,,,,,,12.82,6.47,,66.55,,6.47,,,,,,
getMemMeED,798.85,,,,,,,,798.85,830.0500000000001,240.27,240.27,,271.47,,,587.35,,,
get_rekt_in_the_bum,8.83,,,,,,,,,,,,,,,,,,,
getamagoz,3.52,,,,,,,,3.52,3.52,,,,,,,,,,
getf0kinn0sc0pedm9,1019.88,,,,,,,,,,,,,,,,,,,
getthepoint,1004.91,,,,,,,,,,,,,,,,,,,
getyourmarsbar,0.08,,,,,,,,,0.08,,,,,,,0.08,,,
gftdfc,43.53,22.78,,,,,,,,22.78,,22.78,,,,,,,,
ggaviation,60.61,,,,,,,,,,,37.88,,,,,,,,
ggmud,30.95,,,,30.95,,,,,30.95,,,30.95,,,30.95,,,,
ghillieboy,545.8,,,,,,,,0.12,6.0200000000000005,,5.9,,,,,,,,
ghirq,5.83,,,,,,,,5.83,5.83,,,,,,,,,,
ghost-loli,127.42,61.57,,,75.3,,,,,76.82,,66.54,,,,,1.52,,,
ghost-spider2,7.3,7.3,,,7.3,,,,7.3,7.3,,,,,,,,,,
ghostccamm,52.9,52.9,,,,,52.9,,,52.9,52.9,52.9,,,,,,,,
ghostexdelta6,,,,,,,,,,80.45,,,,80.45,,,,,,
ghostfps98,15.85,,,,,,,,5.02,15.85,,,,,,,,,,
ghosthackz,23.52,,,,,,,,,7.85,,,,,,,,,,
ghostlybug22,858.7199999999999,296.84,,,,,283.95,,,283.95,283.95,283.95,,,,,,,,
ghostninj7a,1012.82,8.15,,,8.15,,,,,8.15,,1012.82,,,,,,,,
ghostylad,23.87,,,,,,,,23.87,,23.87,,,,,,,,,
ghoules,50.050000000000004,5.88,,,,,,,41.97,22.68,,5.88,,,,,,,,
ghoulneox,1.35,1.35,,,,,,,,1.35,,,,,,,,,,
giandeath,,,,,,,,,,51.12,,,,51.12,,,,,,
giantflyingoctopi,156.3,156.3,,,,,,,,,,,,,,,,,,
gigantowang,408.06,4.18,,,,,403.88,,,403.88,403.88,,,,,,,,,
gigi_buffon,781.38,,,,,,,,,,,,,,,,,,,
gigipig,78.69,,,,,,,,,,,,,,,,,,,
gillaz,312.27,,,,,,,,,,,,,,,,,,,
gillinator,16.0,16.0,,,16.0,,,,,16.0,,16.0,,,,,,,,
gimmedepussyplsboss,1652.42,,,,,,,,,,,,,,,,,,,
gingerninger,,,,,,,,,,625.3100000000001,,27.08,,598.23,,,,,,
giogaming,1487.73,,,,,,,,,1487.73,,,,,,,1487.73,,,
giraton,7.27,,,,,,,,3.42,7.27,,,,,,,3.42,,,
givemesomeheadgivemesomehead,73.48,,,,,,,,,,73.48,,,73.48,,,,,,
giveyouagoodlink,0.9,,,,,,,,,0.27,,,,,,0.27,,,,
gizzy124,575.17,,,,,,,,,,,,,,,,,,,
gjgfuj,,,,,,,,,,8.0,,,,8.0,,,41.97,,,
gladospony,,,,,,,,,0.52,0.52,,0.52,,0.52,,,,,,
gladwall,7.77,7.77,,,,,,,,,,,,,,,,,,
glaze_evas,2443.67,,,,,,,,2405.1,,2405.1,,,,,,,,,
glitchsteal,93.78,,,,,,,,93.78,,,151.7,,,,,51.6,,,
goatmehmeh,46.53,,,,,,,,,,,22.13,,,,,22.13,,,
goatt4life,126.02000000000001,40.7,,,30.82,,,,,30.82,,,,30.82,,,,,,
gobblerm8,274.95,274.95,,,,,,,,,,,,,,,,,,
goblinop,,,,,0.58,,,,,,,,,0.58,,,,,,
goboy3133,60.14,7.82,,,,,,,,7.82,,54.82,,4.42,,,4.42,,,
gocie,72.42,,,,,,,,,0.5,,,,72.42,,,72.42,,,
goddamnparticle,43.58,11.85,,,,,,,,11.85,,,,11.85,,,,,,
goddeitysaviour,16.35,,,,,,,,1.02,1.02,1.02,,,,,,,,,
godisblessingme,1547.67,,,,,,,,,,,,,,,,,,,
godpostal,5.18,5.0,,,,,,,,0.18,,5.0,,,,,,,,
gogo13711,11.05,11.05,,,,,,,,11.05,,,,,,,,,,
gohangasalami_imalasagnahog,87.83,38.75,,,,,,,,49.08,,49.08,,,,,,,,
gohardinthebrown,167.9,,,,,,167.9,,,167.9,167.9,,,,,,,,,
gojirasan,,,,,,,,,,,,,,,,,66.6,,,
golddragon888,1.27,1.27,,,1.27,,,,1.27,1.27,,,,,,,,,,
goldenduckies,823.76,,,,,,,,,,,,,,,,,,,
goldenkoi,,0.18,,,0.18,,,,0.18,0.18,,,,0.18,,,,,,
goldenweaponguyz,25.1,,,,,,,,25.1,25.1,,,,,,,,,,
goldnugget666,21.33,2.85,,,,,,,24.18,0.9,2.85,53.72,,2.85,,,,,,
golffwangg,3.97,,,,,,,,3.97,3.97,,,,,,,,,,
golfworapong,78.82,78.82,,,,,,,,78.82,,78.82,,,,,,,,
golin45,,,,,15.78,,,,15.78,15.78,,,,,,,,,,
gominhagomes,130.65,130.65,,,,,,,,,,,,,,,,,,
gommbamario,84.28,,,,,,,,,,,,,,,,,,,
gongza8888,245.37,,,,,,,,,,,,,,,,,,,
gonzobear,14.2,14.2,,,,,,,,,,,,,,,,,,
gonzomeister,139.12,53.32000000000001,,,,,,,30.35,98.72,5.67,5.67,,56.92,,,182.85000000000002,,,
goodladftw,1345.78,,,,,,,,,,,,,,,,,,,
goodround,19.17,,,,,,,,,,,,,,,,,,,
goonmurry,,,,,,,,,,0.37,,,,,,,0.37,,,
goose01,91.25,91.25,,,91.25,,,,,91.25,,91.25,,,,,,,,
gooseisthegreatest,149.1,74.82000000000001,,,,,,,,22.37,,,,,,,,,,
goosmurf,37.87,,,,,,,,,,,,,,,,14.83,,,
gordan_freeman,317.36,5.33,,,,,295.48,,,317.36,295.48,,,,,,36.93,,,
gost555,,,,,,,,,,838.08,,,,838.08,,,,,,
gothamsavior24,281.31,100.48,,,,,180.83,,,180.83,180.83,,,,,,,,,
gottabesaints,2898.25,,,,,,,,,,,203.5,,,,,,,,
gourmetdeadthings,216.03,37.38,,,,,,,20.75,1249.1000000000001,20.75,20.75,,1249.1000000000001,,,,,,
gowuigilol1,39.33,,,,,,,,,,,,,,,,,,,
grantschulz,,7.98,,,,,,,,,,,,,,,,,,
grasp544,1811.3999999999999,237.35,,,,,237.35,,,237.35,206.2,206.2,,37.83,,,6.68,,,
gravalteration,5.83,,,,,,,,,,,,,,,,,,,
greedylilshit,11.37,,,,,,,,,,,,,,,,,,,
green290,15.3,7.93,,,10.68,,,,,331.06,,7.93,,323.13,,,,,,
green_crayonz,,,,,,,,,,45.15,,,,45.15,,,,,,
greenclaweddragon,1023.3800000000001,836.95,,,,,,,,836.95,,1023.3800000000001,,,,,,,,
greenday990310,,2.43,,,,,,,,2.43,,,,2.43,,,2.43,,,
greenfuzzie23,60.48,,,,,,,,,,,,,,,,,,,
greenie1995,19.080000000000002,,,,,,,,16.28,,16.28,,,,,,,,,
greenienoav,5.58,49.87,,,98.23,,,,,103.81,,,,98.23,,,,,,
greenkoala,133.82,133.82,,,,,,,,,,,,,,,,,,
gridalpine,4.4,4.4,,,,,,,,,,,,,,,,,,
grim1928,1495.54,39.87,,,39.87,,,,39.87,39.87,,,,,,,,,,
grimnixilis,110.6,86.45,,,,,,,,,,,,,,,,,,
grimroaeos,381.56,152.5,,,152.5,,,,,164.03,,347.13,,,,,,,,
gru69,3.82,3.82,,,,,,,,,,,,,,,,,,
grutten,848.63,19.96,,,17.93,,,,,21.259999999999998,,16.63,,,,,,,,
gryphon556,328.93,,,,,,,,,328.93,,,,,,,328.93,,,
gsgamingbr,83.12,49.69,,,15.07,,,,,,,28.17,,,,,,,,
guatemalaaa,,14.35,,,,,,,,96.18,,,,96.18,,,,,,
guhou,26.7,,,,,,,,,26.7,,26.7,,,,,,,,
gummiie,33.45,,,,,,,,,,,33.45,,,,,,,,
gummyfrog,16.28,,,,,,,,,,,16.28,,16.28,,,,,,
gunfightgamer,119.71000000000001,45.23,,,,,,,,45.23,,45.23,,,,,,,,
gunman0007,,,,,,,,,,1049.77,,,18.95,1041.07,,,,,,
gusman3505,,,,,2.97,,,,,2.97,,,,2.97,,,,,,
gusso10_,9.57,9.57,,,,,,,,9.57,,,,9.57,,,,,,
gustavogamesBR,1993.27,,,,,,,,,,,,,,,,,,,
gusvu,53.8,29.23,,,,,,,,,,24.57,,,,,,,,
guthix202,45.019999999999996,35.32,,,,,,,3.93,99.10000000000001,,,,95.17,,,,,,
gutsifier,26.77,,,,,,,,,26.77,,26.77,,,,,,,,
guwopguccimane,870.77,11.62,,,,,776.29,,,789.17,764.67,93.02,,,,,,,,
guy47b,,,,,,,,,,258.47,,,,258.47,,,,,,
guygu6,87.4,,,,,,,,,23.349999999999998,,35.45,,,,,85.78,,,
guysthethermaldrillgetit,198.38,,,,,,,,,,,,,,,,,,,
gwayne,344.62,,,,,,,,,,,1029.1,,1028.3600000000001,,,1028.3600000000001,,,
gxsm,33.19,29.37,,,,,,,,238.5,,,,234.67999999999998,,,4.7,,,
h00py,13.5,,,,,,,,,,,,,,,,,,,
h8trsRb8trs,1227.46,,,,,,,,,8.98,,,8.98,,,8.98,,,,
haato,113.75,4.02,,,,,,,,,,,,,,,,,,
haballman,931.62,,,,,,,,,,,,,,,,,,,
habbokid22,48.18,48.18,,,,,,,,48.18,,48.18,,,,,,,,
hahayoung,5.55,,,,,,,,,,,,,,,,,,,
hakimaro,482.58,,,,,,,,,,,,,,,,,,,
hallux,283.5,,,,,,,,,,,,,,,,,,,
hallyy123,,,,,,,,,,,,,,,,,183.38,,,
halofan360,1.73,1.73,,,,,,,,1.73,,,,,,,40.45,,,
halofreak61,36.620000000000005,,,,,,,,,,,,,,,,,,,
haloslayer1,1549.96,400.98,,,,,400.98,,,400.98,400.98,400.98,,,,,,,,
hamerjackson,20.45,,,,,,,,20.45,,,,,,,,,,,
hammangad,79.43,,,,,,,,79.43,,,,,,,,,,,
hammyhamm,826.73,6.07,,,,,746.1500000000001,,31.57,1323.13,771.6500000000001,,,470.98,,,90.13,,,
hand0fcthulhu,5.65,,,,0.25,,,,5.9,91.65,,,,,,,91.4,,,
hanisadam,39.78,,,,,,,,,,,,,,,,,,,
hanjunethehacker,17.6,,,,,,,,,,,,,,,,,,,
hannyp,1304.9899999999998,,,,,,,,,,,,,,,,,,,
hanroo,,3.53,,,,,,,,3.53,,,,,,,,,,
haoliu98,224.37000000000003,87.48,,,87.48,,0.62,,224.37000000000003,230.00000000000003,0.62,0.62,,,,,,,,
happygenie,36.47,,,,,,,,,,,,,,,,,,,
happyturtleleader,43.629999999999995,,,,,,,,,1.73,,41.9,,,,,,,,
harambeoohhhhhharambe,617.02,,,,,,,,,,,,,,,,,,,
harambetheking,800.0,,,,,,,,,,,,,,,,,,,
hardcoreblackjack,4.27,,,,,,,,4.27,4.27,,,,,,,,,,
hardsteph,12.23,12.23,,,,,,,,12.23,,,,12.23,,,,,,
hardtostopme,107.95,140.6,,,,,,,,62.650000000000006,,,39.769999999999996,87.38,,,,,,
harharharharhar,50.13,50.13,,,50.13,,,,50.13,50.13,,,,,,,,,,
harharinfigar,301.09,119.32,,,,,,,78.3,197.62,,218.42,,,,,78.3,,,
haritharsyadcp,6.06,5.58,,,1.15,,,,6.06,6.06,4.43,4.43,,,,,,,,
harley293,0.68,0.53,,,,,,,,0.53,,0.53,,,,,,,,
harleyjw,8.25,8.25,,,,,,,,8.25,,,,,,,,,,
harrisonnorris,406.27,,,,,,,,,,,,,,,,,,,
harrydelmege,384.23,384.23,,,,,,,,384.23,384.23,384.23,,,,,,,,
harryhairyarse,324.2,324.2,,,,,324.2,,,324.2,324.2,324.2,,,,,,,,
harrylolman,177.47,177.47,,,,,,,,,,,,,,,,,,
harrym8,36.97,6.62,,,6.62,,,,30.35,6.62,,6.62,,,,,,,,
harshpathania,509.87,,,,,,,,,,,,,,,,,,,
harumbe911,154.05,49.37,,,49.37,,,,49.37,49.37,,,,,,,,,,
harvenator02,71.95,71.95,,,,,,,,,,,,71.95,,,,,,
harveymil,36.83,22.150000000000002,,,2.53,,,,2.53,2.53,,,,34.3,,,34.3,,,
hashtagkanatube,4.63,,,,,,,,4.63,4.63,,,,,,,,,,
hatsunezhenix,50.17,5.0,,,5.0,,,,55.17,,55.17,5.0,,,,,,,,
hauntedblast,421.69,412.41999999999996,,,,,393.15,,,412.41999999999996,393.15,412.41999999999996,,19.27,,,,,,
hawkiie,45.949999999999996,,,,,,,,1.02,3.6,4.62,45.949999999999996,,239.12,,,,,,
hayda123,1174.33,,,,,,,,,,,,,,,,,,,
haydenmaier1993,,20.080000000000002,,,32.5,,,,,50.28,,10.33,,,,,32.5,,,
haydenn69,14.95,14.95,,,,,,,,14.95,,,,,,,19.43,,,
haydnishouston,1181.25,,,,,,,,,,,,,,,,,,,
hayen-,2046.88,,,,,,,,,,,,,,,,,,,
hazegaminghd2014,999.87,,,,,,,,,,,,,,,,,,,
